"City, Country",AQI_PM2_5,PM2_5,PM10,wind_speed,humidity,precipitation,Soiling_Rate,lat,lng
"Kütahya, TR",75.48857142857143,0.0,0.0,0.0,0.0,0.0,0.061,39.41989136,29.98519135
"Lahore, PK",190.5866141732284,0.0,0.0,0.0,0.0,0.0,0.394,31.56191826,74.34807587
"Lampang, TH",69.98382749326146,0.0,0.0,0.0,0.0,0.0,0.052,18.29069328,99.49891663
"Lanzhou, CN",99.30188679245283,0.0,0.0,0.0,0.0,0.0,0.096,36.06137848,103.83416748
"Las Palmas de Gran Canaria, ES",31.302702702702703,0.0,0.0,0.0,0.0,0.0,0.011,28.12482643,-15.43002129
"Launceston, AU",14.064690026954178,14.18082191780822,5.753424657534247,3.5550684931506846,77.04301369863013,48.96952380952381,0.0,-41.43999863,147.13999939
"Leeds, GB",39.84097035040431,39.90958904109589,17.791780821917808,1.9145205479452057,76.78739726027398,0.0,0.017,53.79969025,-1.54910302
"Leicester, GB",35.36657681940701,35.56438356164384,13.370473537604456,5.337534246575343,78.52109589041096,0.0,0.014,52.63486099,-1.12906003
"Lhasa, CN",27.555256064690028,0.0,0.0,0.0,0.0,0.0,0.008,29.65226936,91.17192078
"Lille, FR",42.74857142857143,0.0,0.0,0.0,0.0,0.0,0.019,50.63128662,3.06275296
"Lima, PE",83.43126684636118,0.0,0.0,0.0,0.0,0.0,0.073,-12.20010853,-76.28505707
"Limassol, CY",53.24528301886792,53.131506849315066,27.726027397260275,3.746027397260274,66.23150684931507,0.0,0.028,34.68529129,33.03326416
"Linz, AT",43.678378378378376,0.0,0.0,0.0,0.0,0.0,0.02,48.30608749,14.28643703
"Lisbon, PT",29.90782122905028,29.869318181818183,17.897727272727273,3.885205479452055,76.37041095890412,0.0,0.009,39.00139236,-9.16674137
"Little Rock, US",34.67857142857143,34.61173184357542,0.0,4.622191780821918,62.33068493150685,0.0,0.013,34.74874496,-92.27510834
"Liverpool, GB",33.22911051212938,33.33424657534247,14.169863013698633,4.206027397260273,78.2158904109589,0.0,0.013,53.41077805,-2.97783804
"Livorno, IT",40.79076086956522,0.0,0.0,0.0,0.0,0.0,0.018,43.55194092,10.30832958
"Liège, BE",30.10576923076923,0.0,0.0,0.0,0.0,0.0,0.01,50.64390945,5.571558
"London, CA",27.83827493261456,27.616438356164384,0.0,3.734794520547945,72.4695890410959,0.0,0.008,36.48064804,-119.44284058
"London, GB",37.65768194070081,37.81643835616438,15.865753424657534,2.5536986301369864,74.71123287671233,0.0,0.015,51.50015259,-0.12623601
"Los Angeles, US",48.83827493261455,49.2,25.692307692307693,1.9238356164383563,64.76657534246576,0.0,0.024,34.05223846,-118.24334717
"Los Ángeles, CL",34.83739837398374,0.0,0.0,0.0,0.0,0.0,0.013,-31.76133728,-71.31877136
"Lucknow, IN",136.45604395604394,0.0,0.0,0.0,0.0,0.0,0.142,26.85000038,80.94999695
"Lviv, UA",40.369369369369366,0.0,0.0,0.0,0.0,0.0,0.018,49.83968353,24.02971649
"Lyon, FR",40.47138964577657,0.0,0.0,0.0,0.0,0.0,0.018,45.76730728,4.83430719
"Maastricht, NL",38.692934782608695,39.01933701657459,17.76986301369863,1.8964187327823692,79.04082191780822,0.0,0.016,50.84984589,5.6872592
"Macau, MO",51.73854447439353,0.0,0.0,0.0,0.0,0.0,0.026,22.18684006,113.54293823
"Madison, US",31.506738544474395,31.263013698630136,14.134615384615383,2.3709589041095893,73.69287671232875,0.014,0.011,43.07392502,-89.38524628
"Madrid, ES",38.61185983827493,0.0,0.0,0.0,0.0,0.0,0.016,40.41669083,-3.70034599
"Malmö, SE",29.29891304347826,0.0,0.0,0.0,0.0,0.0,0.009,55.60331345,13.0013113
"Manama, BH",130.9533073929961,0.0,0.0,0.0,0.0,0.0,0.134,26.22350502,50.58224487
"Manchester, GB",36.328840970350406,36.52328767123288,15.67945205479452,2.691780821917808,74.44547945205478,0.0,0.015,53.48071289,-2.23437595
"Manhattan, US",27.06738544474393,26.8,0.0,2.3936986301369862,64.32438356164384,0.0,0.008,40.75325012,-74.00380707
"Marseille, FR",42.50270270270271,0.0,0.0,0.0,0.0,0.0,0.019,43.29502106,5.37448692
"Mashhad, IR",82.3975155279503,0.0,0.0,0.0,0.0,0.0,0.071,36.29749298,59.6059227
"Matsuyama, JP",41.40970350404313,41.52602739726027,13.67123287671233,2.2276712328767125,69.26356164383562,69.21340206185567,0.018,33.83700562,132.77154541
"Medellín, CO",61.68021680216802,61.56749311294766,32.80332409972299,0.8583561643835617,94.45972602739728,0.0,0.04,6.24433804,-75.57355499
"Melbourne, AU",24.665768194070083,24.621917808219177,14.153424657534249,3.0178082191780824,76.97013698630137,38.895336787564766,0.006,-37.81546021,144.96716309
"Memphis, US",34.84636118598383,34.81643835616438,0.0,2.69972602739726,71.32027397260275,0.0,0.013,35.14337921,-90.05213928
"Metz, FR",39.73559322033898,0.0,0.0,0.0,0.0,0.0,0.017,49.11446381,6.17209005
"Mexico City, MX",62.55795148247979,0.0,0.0,0.0,0.0,0.0,0.042,19.43267822,-99.13420868
"Miami, US",28.9811320754717,28.78904109589041,15.627397260273971,2.9452054794520546,78.83013698630137,0.0,0.009,25.77508354,-80.19470215
"Middelburg, ZA",48.20612813370474,0.0,0.0,0.0,0.0,0.0,0.024,-25.76609039,29.45779991
"Milan, IT",67.90785907859079,0.0,0.0,0.0,0.0,0.0,0.049,45.46361923,9.18811607
"Milwaukee, US",33.71159029649596,33.44931506849315,16.438356164383563,3.56054794520548,70.66849315068494,0.0,0.013,43.04107285,-87.90942383
"Miskolc, HU",56.43835616438356,55.397212543554005,20.571428571428573,2.0034129692832763,63.32866894197952,66.60000000000001,0.033,48.10433578,20.7916584
"Mississauga, CA",27.06738544474393,26.934246575342467,0.0,2.0435616438356163,69.70794520547946,0.0,0.008,43.59129333,-79.6502533
"Miyazaki, JP",44.14324324324324,44.23351648351648,12.447802197802195,2.873150684931507,76.8676712328767,62.84641350210971,0.021,31.91699982,131.41700745
"Modena, IT",59.85405405405405,0.0,0.0,0.0,0.0,0.0,0.037,44.64709854,10.92519188
"Mokpo, KR",52.37196765498652,0.0,0.0,0.0,0.0,0.0,0.027,34.79685593,126.39441681
"Monterrey, MX",64.1638418079096,0.0,0.0,0.0,0.0,0.0,0.045,25.66469765,-100.3108902
"Montpellier, FR",36.544474393531,0.0,0.0,0.0,0.0,0.0,0.015,43.60829163,3.87960291
"Montréal, CA",29.97035040431267,29.77260273972603,0.0,2.4753424657534246,68.10931506849316,0.0,0.009,45.50906372,-73.55335999
"Morelia, MX",59.57846153846154,0.0,0.0,0.0,0.0,0.0,0.037,19.70187187,-101.19234467
"Moscow, RU",39.01418439716312,0.0,0.0,0.0,0.0,0.0,0.017,55.75222015,37.61555862
"Mumbai, IN",106.37196765498652,0.0,0.0,0.0,0.0,0.0,0.104,18.96904755,72.82118225
"Muzaffarnagar, IN",152.59615384615384,0.0,0.0,0.0,0.0,0.0,0.166,29.47255707,77.70713043
"Mysore, IN",62.744505494505496,0.0,0.0,0.0,0.0,0.0,0.042,12.3084383,76.65393066
"Málaga, ES",43.054054054054056,0.0,0.0,0.0,0.0,0.0,0.02,36.7196312,-4.42000008
"Münster, DE",37.57821229050279,0.0,0.0,0.0,0.0,0.0,0.015,52.98540497,10.09009171
"Nagano, JP",29.506738544474395,29.55890410958904,8.578082191780823,2.0136986301369864,76.58219178082192,58.41106382978723,0.009,36.64403152,138.10171509
"Nagasaki, JP",36.22641509433962,36.15068493150685,12.843835616438357,2.348219178082192,72.04164383561644,64.66741071428571,0.015,32.78348923,129.82772827
"Nagoya, JP",34.506738544474395,34.64383561643836,11.747945205479452,2.3312328767123285,67.72082191780822,61.863675213675215,0.013,35.15694427,136.91304016
"Nagpur, IN",107.14488636363636,0.0,0.0,0.0,0.0,0.0,0.106,21.15261841,79.0881958
"Naha, JP",23.75138121546961,23.72752808988764,14.132022471910112,4.919613259668509,80.21298342541436,53.63937282229965,0.005,26.20046997,127.72858429
"Nakhon Pathom, TH",59.54716981132076,0.0,0.0,0.0,0.0,0.0,0.037,13.82313633,100.05728149
"Namur, BE",27.961290322580645,0.0,0.0,0.0,0.0,0.0,0.008,50.46492386,4.86506319
"Nanchang, CN",82.24258760107817,0.0,0.0,0.0,0.0,0.0,0.071,28.68268394,115.85816956
"Nancy, FR",42.11217948717949,0.0,0.0,0.0,0.0,0.0,0.019,48.69078064,6.18246603
"Nanjing, CN",79.76280323450135,0.0,0.0,0.0,0.0,0.0,0.067,32.05838013,118.79647064
"Nanning, CN",76.76819407008087,0.0,0.0,0.0,0.0,0.0,0.062,22.81723595,108.36626434
"Nantes, FR",33.80397727272727,0.0,0.0,0.0,0.0,0.0,0.013,47.21826553,-1.557181
"Naples, IT",55.02164502164502,0.0,0.0,0.0,0.0,0.0,0.031,40.83998489,14.25254154
"Nara-shi, JP",38.64690026954178,38.74246575342466,11.931506849315069,1.9454794520547949,70.96739726027397,59.78976744186047,0.016,34.68444061,135.80499268
"Nashik, IN",95.67065868263474,0.0,0.0,0.0,0.0,0.0,0.09,20.05602264,73.64289093
"Nashville, US",34.80592991913747,34.78082191780822,0.0,2.9178082191780823,69.33205479452054,0.0,0.013,36.1663475,-86.77905273
"Netanya, IL",63.925824175824175,0.0,0.0,0.0,0.0,0.0,0.043,32.3286171,34.8566246
"New Delhi, IN",156.26376811594204,0.0,0.0,0.0,0.0,0.0,0.19,28.63242531,77.21878815
"Newcastle, AU",18.644204851752026,18.726027397260275,14.96986301369863,3.852054794520548,77.53616438356164,27.1273631840796,0.001,-32.92921066,151.77001953
"Newport, GB",28.33692722371968,28.39452054794521,11.64931506849315,1.0430555555555554,79.70807799442898,0.0,0.009,52.01679993,-4.8295269
"Nice, FR",38.0945945945946,0.0,0.0,0.0,0.0,0.0,0.016,43.70342636,7.26626492
"Nicosia, CY",60.6,60.22802197802198,31.645604395604398,3.657808219178082,60.44465753424657,0.0,0.039,35.17489624,33.36385727
"Niigata, JP",28.36657681940701,28.71780821917808,9.189041095890412,2.707123287671233,76.67890410958904,48.37537878787879,0.009,37.91999817,139.0400238
"Nijmegen, NL",39.50134770889488,39.74520547945205,18.213698630136985,2.294512195121951,77.0386301369863,0.0,0.017,51.84169388,5.85865116
"Ningbo, CN",68.21563342318059,0.0,0.0,0.0,0.0,0.0,0.05,29.86007118,121.62428284
"Niš, RS",71.20754716981132,70.47397260273972,25.528767123287672,2.2356164383561645,67.13561643835617,0.0,0.055,43.31686783,21.89449883
"Norwich, GB",37.16986301369863,37.31476323119777,13.852367688022284,2.4997260273972604,78.9764383561644,0.0,0.015,52.62810135,1.29934895
"Novi Sad, RS",51.65498652291105,51.14246575342466,18.695890410958903,2.7888888888888888,52.19041095890411,0.0,0.026,45.25455475,19.84257507
"Novosibirsk, RU",64.11382113821138,0.0,0.0,0.0,0.0,0.0,0.045,55.04999924,82.94999695
"Nur-Sultan, KZ",53.73053892215569,0.0,0.0,0.0,0.0,0.0,0.028,51.1282196,71.43067169
"Nîmes, FR",34.50948509485095,0.0,0.0,0.0,0.0,0.0,0.013,43.83459091,4.36086416
"Oakland, US",31.80323450134771,32.07945205479452,0.0,2.7654794520547945,72.23534246575343,0.0,0.011,37.80482864,-122.2724762
"Oaxaca, MX",129.36363636363637,0.0,0.0,0.0,0.0,0.0,0.133,17.0618763,-96.72459412
"Okayama, JP",43.33962264150944,43.38904109589041,14.386301369863014,2.5515068493150683,71.1268493150685,74.71324786324786,0.02,34.72589493,133.91300964
"Oklahoma City, US",34.81132075471698,34.99452054794521,19.994520547945207,5.429863013698631,60.49287671232877,0.0,0.013,35.46849442,-97.52126312
"Olomouc, CZ",48.73854447439353,0.0,0.0,0.0,0.0,0.0,0.024,49.59538651,17.25187302
"Omaha, US",25.889487870619945,25.715068493150685,18.553424657534247,2.6254794520547944,64.04493150684932,0.0,0.007,41.25865173,-95.93719482
"Orléans, FR",35.74393530997305,0.0,0.0,0.0,0.0,0.0,0.014,47.90139771,1.903916
"Orūmīyeh, IR",65.65060240963855,0.0,0.0,0.0,0.0,0.0,0.046,37.54934692,45.0682869
"Osaka, JP",37.12938005390836,37.2,12.608219178082193,1.8372602739726025,68.1682191780822,69.76721991701244,0.015,34.69388962,135.50221252
"Oslo, NO",28.072972972972973,0.0,0.0,0.0,0.0,0.0,0.009,59.97575378,10.73856163
"Osorno, CL",59.56603773584906,0.0,0.0,0.0,0.0,0.0,0.037,-40.57323837,-73.13581085
"Ostrava, CZ",60.40161725067385,0.0,0.0,0.0,0.0,0.0,0.039,49.84079361,18.29088402
"Ottawa, CA",27.3099730458221,27.12054794520548,0.0,1.456868131868132,68.99369863013699,0.0,0.008,45.4204216,-75.69242859
"Oulu, FI",20.0,0.0,8.526912181303116,1.7511235955056177,75.2549295774648,0.0,0.003,65.01265717,25.47138596
"Oviedo, ES",39.2,0.0,0.0,0.0,0.0,0.0,0.017,43.3602829,-5.84479189
"Pachuca de Soto, MX",46.36206896551724,0.0,0.0,0.0,0.0,0.0,0.022,20.12650299,-98.73034668
"Palma, ES",43.27222222222223,0.0,0.0,0.0,0.0,0.0,0.02,39.56945038,2.64994597
"Paris, FR",43.77628032345014,0.0,0.0,0.0,0.0,0.0,0.02,48.85689545,2.35084891
"Parma, IT",59.07297297297297,0.0,0.0,0.0,0.0,0.0,0.037,44.80781937,10.32962704
"Patna, IN",144.80769230769232,0.0,0.0,0.0,0.0,0.0,0.152,25.54798698,85.07231903
"Perpignan, FR",33.02832861189802,0.0,0.0,0.0,0.0,0.0,0.013,42.7015152,2.89411998
"Perth, AU",6.734285714285714,6.726744186046512,5.901162790697675,3.8673130193905823,66.57229916897508,32.192366412213744,0.0,-31.95183945,115.85870361
"Peshawar, PK",144.9140401146132,0.0,0.0,0.0,0.0,0.0,0.152,34.00696182,71.53305817
"Petaẖ Tiqwa, IL",69.4776119402985,0.0,0.0,0.0,0.0,0.0,0.052,32.08987,34.88045
"Philadelphia, US",31.398921832884096,31.19178082191781,0.0,2.3487671232876712,68.4331506849315,0.0,0.011,39.95106125,-75.1656189
"Phoenix, US",29.16711590296496,28.846575342465755,20.295890410958904,1.50027397260274,32.205205479452054,0.0,0.009,33.44820404,-112.07258606
"Pilsen, CZ",43.460916442048514,0.0,0.0,0.0,0.0,0.0,0.02,49.74684525,13.37698936
"Plymouth, GB",33.38274932614555,33.26301369863014,16.454794520547946,3.372328767123288,83.03945205479452,0.0,0.013,50.3703804,-4.14265299
"Pohang, KR",55.41239892183288,0.0,0.0,0.0,0.0,0.0,0.031,36.03073883,129.37342834
"Pokhara, NP",111.77564102564102,109.78947368421052,46.94078947368421,1.730434782608696,71.46832298136647,0.0,0.111,28.21223068,83.98734283
"Port Elizabeth, ZA",33.833333333333336,0.0,0.0,0.0,0.0,0.0,0.013,-33.96076202,25.62063789
"Portland, US",25.90026954177897,25.89041095890411,0.0,1.9884931506849317,73.79972602739727,0.0,0.007,45.51601791,-122.681427
"Potsdam, DE",38.70619946091645,0.0,0.0,0.0,0.0,0.0,0.016,52.39614487,13.05853844
"Poznań, PL",47.350710900473935,0.0,0.0,0.0,0.0,0.0,0.023,52.40018845,16.92755127
"Prague, CZ",45.45822102425876,0.0,0.0,0.0,0.0,0.0,0.022,50.08781052,14.42045975
"Prato, IT",53.12021857923497,0.0,0.0,0.0,0.0,0.0,0.028,43.87960815,11.09624863
"Preston, GB",33.14016172506739,33.26575342465753,13.536986301369865,3.5334246575342463,81.02575342465752,0.0,0.013,53.75772858,-2.70343995
"Pretoria, ZA",69.69459459459459,0.0,0.0,0.0,0.0,0.0,0.052,-25.74601936,28.18712044
"Pristina, XK",76.02702702702703,0.0,0.0,0.0,0.0,0.0,0.062,42.66543579,21.16532326
"Providence, US",22.07547169811321,21.972602739726028,0.0,2.3197802197802195,53.38493150684931,0.0,0.004,41.82446289,-71.41275024
"Puebla, MX",64.11620795107034,0.0,0.0,0.0,0.0,0.0,0.045,19.03300095,-98.18299866
"Puerto Montt, CL",52.65229110512129,0.0,0.0,0.0,0.0,0.0,0.027,-41.47179794,-72.93959045
"Pécs, HU",43.7438596491228,43.225,17.006968641114984,3.003754266211604,61.5962457337884,42.24230769230769,0.02,46.07130051,18.23313713
"Qingdao, CN",72.35405405405406,0.0,0.0,0.0,0.0,0.0,0.056,36.06811142,120.38226318
"Qinhuangdao, CN",74.5822102425876,0.0,0.0,0.0,0.0,0.0,0.059,39.88712311,119.52008057
"Qiqihar, CN",59.649595687331534,0.0,0.0,0.0,0.0,0.0,0.037,47.35430908,123.91796112
"Qom, IR",72.53205128205128,0.0,0.0,0.0,0.0,0.0,0.056,34.64462662,50.87475204
"Queens, US",28.932614555256063,28.673972602739727,0.0,3.3802739726027404,62.045753424657526,0.0,0.009,40.75977707,-73.81729889
"Quilpué, CL",51.81132075471698,0.0,0.0,0.0,0.0,0.0,0.026,-33.04981232,-71.44152832
"Quito, EC",52.1219512195122,51.57142857142857,21.266666666666666,1.136046511627907,81.90375000000002,0.4029850746268656,0.027,-0.220164,-78.5123291
"Québec, CA",26.69272237196765,26.605479452054794,0.0,3.144109589041096,74.07534246575342,0.0,0.007,53.00482941,-70.77841187
"Raleigh, US",31.532608695652176,31.511049723756905,13.831491712707182,1.663835616438356,75.17534246575343,0.0,0.011,35.78130341,-78.64167786
"Rancagua, CL",66.95417789757413,0.0,0.0,0.0,0.0,0.0,0.048,-34.17024994,-70.74074554
"Rayong, TH",60.299191374663074,0.0,0.0,0.0,0.0,0.0,0.039,12.68172073,101.25603485
"Reading, GB",27.179063360881543,27.282913165266105,14.444759206798867,2.771546961325967,77.44657534246576,0.0,0.008,51.45503998,-0.96908802
"Rennes, FR",35.16172506738545,0.0,0.0,0.0,0.0,0.0,0.014,48.11178207,-1.680264
"Reykjavík, IS",14.067385444743936,14.002739726027396,6.367123287671233,5.198630136986302,74.24301369863014,0.0,0.0,64.14720917,-21.94239998
"Richards Bay, ZA",9.476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,-28.75058556,32.04932022
"Richmond, US",31.660377358490567,31.572602739726022,13.391666666666667,1.70986301369863,70.10767123287671,0.0,0.011,37.54076004,-77.43392944
"Rijeka, HR",36.935483870967744,36.65567765567766,11.917808219178085,3.843131868131868,63.89506849315069,0.0,0.015,45.32691193,14.44099617
"Rome, IT",48.14594594594595,0.0,0.0,0.0,0.0,0.0,0.024,41.89055634,12.49426746
"Rotterdam, NL",38.3611859838275,38.47123287671233,18.638356164383563,3.8912328767123294,78.26356164383562,0.0,0.016,51.9229126,4.47058487
"Rouen, FR",40.578947368421055,0.0,0.0,0.0,0.0,0.0,0.018,49.44239807,1.09846401
"Sacramento, US",31.070080862533693,31.34246575342466,18.06111111111111,2.690684931506849,60.78273972602739,0.0,0.011,38.57693481,-121.49494934
"Saint Paul, US",27.48247978436658,27.293150684931508,14.6986301369863,3.0742465753424657,69.23369863013698,0.0,0.008,44.94371796,-93.09428406
"Saint-Denis, RE",21.829201101928376,0.0,0.0,0.0,0.0,0.0,0.004,-20.88297653,55.45001602
"Saint-Étienne, FR",33.67574931880109,0.0,0.0,0.0,0.0,0.0,0.013,46.62480927,2.45837402
"Saitama, JP",36.02425876010782,36.153424657534245,12.076712328767124,1.5265753424657535,66.73205479452055,66.00725388601037,0.015,35.86177444,139.64562988
"Salamanca, ES",33.17027027027027,0.0,0.0,0.0,0.0,0.0,0.013,40.96496582,-5.66309214
"Salem, US",25.013477088948783,25.15068493150685,0.0,2.451232876712329,81.98273972602739,0.0,0.007,44.93901443,-123.03930664
"Salt Lake City, US",28.787061994609164,29.03013698630137,16.81095890410959,2.4095890410958902,49.0241095890411,0.0,0.009,40.75847626,-111.88814545
"Salzburg, AT",36.09973045822103,0.0,0.0,0.0,0.0,0.0,0.015,47.80049896,13.04440975
"Samsun, TR",65.43126684636118,0.0,0.0,0.0,0.0,0.0,0.046,38.98909378,35.43323517
"Samut Prakan, TH",80.70350404312669,0.0,0.0,0.0,0.0,0.0,0.068,13.59946442,100.59695435
"San Antonio, US",36.13477088948787,35.632876712328766,0.0,5.266849315068494,63.19232876712329,0.0025641025641025,0.015,29.4251709,-98.49461365
"San Diego, US",40.3688524590164,40.74722222222222,20.167832167832167,1.887945205479452,68.54191780821918,0.0,0.018,32.71575928,-117.16381836
"San Francisco, US",30.245283018867923,30.484931506849318,0.0,2.1145205479452054,76.84739726027398,0.0,0.01,37.78007889,-122.42015839
"San Jose, US",31.42587601078167,31.663013698630134,0.0,2.696438356164384,68.59643835616438,0.0,0.011,37.33479309,-121.88814545
"San José, CR",28.498507462686568,0.0,0.0,0.0,0.0,0.0,0.009,9.93313408,-84.07978058
"San Juan, PR",32.26714801444043,0.0,0.0,0.0,0.0,0.0,0.012,18.46630287,-66.10523224
"San Salvador, SV",74.50948509485094,0.0,0.0,0.0,0.0,0.0,0.059,13.69841003,-89.19235229
"Sanandaj, IR",41.66942148760331,0.0,0.0,0.0,0.0,0.0,0.018,35.312603,46.99786377
"Santa Cruz de Tenerife, ES",37.3054054054054,0.0,0.0,0.0,0.0,0.0,0.015,28.46979904,-16.25483513
"Santiago, CL",70.6765498652291,0.0,0.0,0.0,0.0,0.0,0.054,-33.43777466,-70.65045166
"Sapporo, JP",27.82210242587601,27.975342465753425,8.712328767123287,3.263013698630137,72.39890410958904,61.69032258064516,0.008,43.03434753,141.35879517
"Sarajevo, BA",78.53908355795149,0.0,0.0,0.0,0.0,0.0,0.065,43.85818481,18.41234207
"Seattle, US",31.477088948787063,31.50958904109589,0.0,2.1293150684931508,72.68575342465755,0.0,0.011,47.60322952,-122.33027649
"Sejong, KR",66.90566037735849,0.0,0.0,0.0,0.0,0.0,0.048,36.50605011,127.25171661
"Sendai, JP",27.549865229110512,27.767123287671232,9.95068493150685,2.0942465753424657,73.38849315068492,72.41760563380281,0.008,38.25196838,140.88621521
"Seongnam-si, KR",58.56603773584906,0.0,0.0,0.0,0.0,0.0,0.036,37.44055557,127.13583374
"Seoul, KR",59.89487870619946,0.0,0.0,0.0,0.0,0.0,0.037,37.55271149,126.99595642
"Sevilla, ES",43.58108108108108,0.0,0.0,0.0,0.0,0.0,0.02,37.38264084,-5.99629498
"Shanghai, CN",74.86253369272237,0.0,0.0,0.0,0.0,0.0,0.059,31.23036957,121.47370148
"Shantou, CN",57.20754716981132,0.0,0.0,0.0,0.0,0.0,0.034,23.35435104,116.68193817
"Sheffield, GB",34.64150943396226,34.654794520547945,13.13972602739726,1.7295890410958903,79.30383561643836,0.0,0.013,53.38305664,-1.46479499
"Shenyang, CN",84.99460916442048,0.0,0.0,0.0,0.0,0.0,0.074,41.67725372,123.46437836
"Shenzhen, CN",55.85175202156334,0.0,0.0,0.0,0.0,0.0,0.031,22.54368019,114.0579071
"Shijiazhuang, CN",106.1967654986523,0.0,0.0,0.0,0.0,0.0,0.104,38.04232025,114.51477814
"Shillong, IN",87.00828729281768,0.0,0.0,0.0,0.0,0.0,0.079,25.57948875,91.89372253
"Shiraz, IR",83.25795053003533,0.0,0.0,0.0,0.0,0.0,0.073,29.60602188,52.53780365
"Shiyan, CN",90.3288409703504,0.0,0.0,0.0,0.0,0.0,0.083,32.62888718,110.79902649
"Shizuoka, JP",29.172506738544477,29.383561643835616,10.76986301369863,2.191232876712329,71.14136986301371,51.23712871287128,0.009,34.98583603,138.38539124
"Singapore, SG",39.681940700808624,0.0,0.0,0.0,0.0,0.0,0.017,1.28943598,103.84998322
"Sivas, TR",49.97574123989218,0.0,0.0,0.0,0.0,0.0,0.024,39.75097656,37.01525497
"Skopje, MK",70.23224043715847,69.6,32.04709141274238,1.4373626373626371,69.04109589041096,0.0,0.054,41.99401093,21.43592072
"Southend-on-Sea, GB",36.99730458221024,37.17808219178082,14.147945205479452,4.5966386554621845,74.8950684931507,0.0,0.015,51.5404129,0.71175599
"Springfield, US",33.99460916442049,33.8054794520548,0.0,3.4134246575342466,70.52,0.0,0.013,39.79935837,-89.64362335
"Staten Island, US",30.080862533692724,29.805479452054797,0.0,2.316164383561644,63.94219178082192,0.0,0.01,40.64349747,-74.07620239
"Stavanger, NO",26.38918918918919,0.0,0.0,0.0,0.0,0.0,0.007,58.96442795,5.72624779
"Stockholm, SE",20.3739837398374,0.0,0.0,0.0,0.0,0.0,0.003,59.33278656,18.06448746
"Stuttgart, DE",39.698113207547166,0.0,0.0,0.0,0.0,0.0,0.017,48.77710724,9.18076897
"Suncheon, KR",45.41509433962264,0.0,0.0,0.0,0.0,0.0,0.022,34.94483185,127.49372101
"Surrey, CA",28.12727272727273,28.01834862385321,9.66481994459834,1.009315068493151,80.95479452054795,0.0,0.009,49.10460281,-122.82350922
"Suwon, KR",65.74123989218329,0.0,0.0,0.0,0.0,0.0,0.046,37.25973511,127.00894928
"Suzhou, CN",82.11320754716981,0.0,0.0,0.0,0.0,0.0,0.071,31.29903984,120.58530426
"Swansea, GB",34.96765498652291,34.80821917808219,17.28219178082192,3.0876712328767124,80.73424657534247,0.0,0.013,51.62158203,-3.94336891
"Sydney, AU",16.121293800539082,16.175342465753424,11.624657534246577,2.65041095890411,74.02520547945205,34.77731092436975,-0.0,-33.87319946,151.20959473
"Szczecin, PL",55.59183673469388,0.0,0.0,0.0,0.0,0.0,0.031,53.41689301,14.53232861
"Szeged, HU",54.58369098712446,53.23245614035088,18.73728813559322,3.2674418604651163,64.86162790697675,45.00980392156862,0.03,46.25361633,20.14613533
"São José dos Campos, BR",37.82747603833866,0.0,0.0,0.0,0.0,0.0,0.015,-23.18603897,-45.8866806
"São Paulo, BR",48.57142857142857,0.0,0.0,0.0,0.0,0.0,0.024,-23.53396988,-46.6288681
"Tabriz, IR",70.15950920245399,0.0,0.0,0.0,0.0,0.0,0.054,38.0739975,46.29619598
"Taichung, TW",48.74123989218329,0.0,0.0,0.0,0.0,0.0,0.024,24.16348839,120.64673615
"Tainan, TW",59.22102425876011,0.0,0.0,0.0,0.0,0.0,0.037,22.99162102,120.18503571
"Taipei, TW",40.67924528301887,0.0,0.0,0.0,0.0,0.0,0.018,25.03841209,121.56370544
"Taitung City, TW",22.87870619946092,0.0,0.0,0.0,0.0,0.0,0.004,22.75469398,121.146698
"Taiyuan, CN",105.80862533692722,0.0,0.0,0.0,0.0,0.0,0.103,37.87052155,112.54872131
"Takamatsu, JP",35.68733153638814,35.81095890410959,12.561643835616438,2.423013698630137,69.31589041095891,72.33644444444445,0.014,34.34473801,134.04478455
"Talca, CL",50.722371967654986,0.0,0.0,0.0,0.0,0.0,0.025,-35.42653275,-71.66603088
"Tallahassee, US",34.8733153638814,34.961643835616435,16.518105849582174,2.815068493150685,75.01890410958904,0.0,0.013,30.44074059,-84.27832794
"Tallinn, EE",19.16711590296496,0.0,0.0,0.0,0.0,0.0,0.002,59.44268799,24.75319672
"Tampere, FI",17.828729281767956,17.79494382022472,8.485875706214689,3.178611111111111,78.21805555555555,0.0,0.0,61.4974823,23.75724602
"Taoyuan City, TW",41.31266846361186,0.0,0.0,0.0,0.0,0.0,0.018,24.99289894,121.30096436
"Tarnów, PL",57.24932249322493,0.0,0.0,0.0,0.0,0.0,0.034,50.01572418,20.98659706
"Tashkent, UZ",96.50813008130082,0.0,0.0,0.0,0.0,0.0,0.092,41.31233597,69.27870941
"Tbilisi, GE",58.25067385444744,57.66849315068493,31.51506849315069,5.122191780821917,60.5,0.0,0.036,41.72249985,44.79249954
"Tehran, IR",104.55963302752292,0.0,0.0,0.0,0.0,0.0,0.102,35.68925095,51.38959885
"Tel Aviv, IL",64.61369863013698,0.0,0.0,0.0,0.0,0.0,0.045,32.08530045,34.78180695
"Temuco, CL",55.105121293800536,0.0,0.0,0.0,0.0,0.0,0.031,-38.73625946,-72.59054565
"Tepic, MX",42.36,0.0,0.0,0.0,0.0,0.0,0.019,21.50741386,-104.89379883
