1691,Goettingen,Germany,1,51.5002,9.9507,167

03/22/2020,17:00,38.6111,107.25299999999999,68.642,4.58,0

03/22/2020,18:00,9.1668,25.4629,16.2964,3.12,0

03/22/2020,19:00,0.0,0.0,0.0,1.75,0

03/22/2020,20:00,0.0,0.0,0.0,0.5,0

03/22/2020,21:00,0.0,0.0,0.0,0.25,0

03/22/2020,22:00,0.0,0.0,0.0,0.28,0

03/22/2020,23:00,0.0,0.0,0.0,-1.4,0

03/23/2020,00:00,0.0,0.0,0.0,-2.7,0

03/23/2020,01:00,0.0,0.0,0.0,-3.35,0

03/23/2020,02:00,0.0,0.0,0.0,-2.97,0

03/23/2020,03:00,0.0,0.0,0.0,-3.68,0

03/23/2020,04:00,0.0,0.0,0.0,-4.75,0

03/23/2020,05:00,0.0,0.0,0.0,-4.7,0

03/23/2020,06:00,12.7778,35.4938,22.715999999999998,-3.87,0

03/23/2020,07:00,48.0555,133.4876,85.4322,-1.72,0

03/23/2020,08:00,68.3333,189.8148,121.4815,0.23,0

03/23/2020,09:00,76.6667,212.9628,136.2962,2.03,0

03/23/2020,10:00,86.3888,239.9693,153.5802,2.98,0

03/23/2020,11:00,91.1112,253.0866,161.9754,3.65,0

03/23/2020,12:00,95.2778,264.6606,169.3827,4.57,0

03/23/2020,13:00,99.7222,277.0062,177.28400000000002,5.22,0

03/23/2020,14:00,103.8889,288.5802,184.6913,5.55,0

03/23/2020,15:00,86.3888,239.9691,153.5802,5.92,0

03/23/2020,16:00,76.3889,212.1912,135.8024,5.87,0

03/23/2020,17:00,54.1667,150.463,96.2962,4.87,0

03/23/2020,18:00,11.9445,33.179,21.2346,2.38,0

03/23/2020,19:00,0.0,0.0,0.0,-0.05,0

03/23/2020,20:00,0.0,0.0,0.0,-0.88,0

03/23/2020,21:00,0.0,0.0,0.0,-0.97,0

03/23/2020,22:00,0.0,0.0,0.0,-0.55,0

03/23/2020,23:00,0.0,0.0,0.0,-0.88,0

03/24/2020,00:00,0.0,0.0,0.0,-2.5,0

03/24/2020,01:00,0.0,0.0,0.0,-0.92,0

03/24/2020,02:00,0.0,0.0,0.0,-1.52,0

03/24/2020,03:00,0.0,0.0,0.0,-2.68,0

03/24/2020,04:00,0.0,0.0,0.0,-2.72,0

03/24/2020,05:00,0.0,0.0,0.0,-3.28,0

03/24/2020,06:00,13.0556,36.2654,23.2099,-2.7,0

03/24/2020,07:00,45.8334,127.3148,81.4815,-0.77,0

03/24/2020,08:00,63.3333,175.926,112.5927,0.78,0

03/24/2020,09:00,74.1667,206.0184,131.8517,2.75,0

03/24/2020,10:00,79.4444,220.6788,141.2346,3.97,0

03/24/2020,11:00,83.0556,230.7097,147.6544,4.92,0

03/24/2020,12:00,86.3887,239.9694,153.5802,5.83,0

03/24/2020,13:00,86.111,239.1978,153.0864,6.78,0

03/24/2020,14:00,82.2223,228.3949,146.1729,7.27,0

03/24/2020,15:00,75.2778,209.1048,133.8271,7.37,0

03/24/2020,16:00,64.4444,179.0124,114.568,7.22,0

03/24/2020,17:00,45.8334,127.3148,81.4815,6.43,0

03/24/2020,18:00,10.8334,30.0926,19.2594,4.17,0

03/24/2020,19:00,0.0,0.0,0.0,2.25,0

03/24/2020,20:00,0.0,0.0,0.0,2.62,0

03/24/2020,21:00,0.0,0.0,0.0,2.32,0

03/24/2020,22:00,0.0,0.0,0.0,1.45,0

03/24/2020,23:00,0.0,0.0,0.0,-0.22,0

03/25/2020,00:00,0.0,0.0,0.0,-1.98,0

03/25/2020,01:00,0.0,0.0,0.0,-3.13,0

03/25/2020,02:00,0.0,0.0,0.0,-3.95,0

03/25/2020,03:00,0.0,0.0,0.0,-3.52,0

03/25/2020,04:00,0.0,0.0,0.0,-4.05,0

03/25/2020,05:00,0.0,0.0,0.0,-5.0,0

03/25/2020,06:00,14.7223,40.8951,26.1728,-4.43,0

03/25/2020,07:00,48.8889,135.8025,86.9136,-2.28,0

03/25/2020,08:00,66.1112,183.642,117.5308,0.77,0

03/25/2020,09:00,79.1667,219.9072,140.7408,3.1,0

03/25/2020,10:00,85.5556,237.6546,152.0988,4.53,0

03/25/2020,11:00,88.3333,245.3706,157.037,6.15,0

03/25/2020,12:00,94.7222,263.1174,168.3949,7.5,0

03/25/2020,13:00,87.7776,243.8274,156.0492,8.47,0

03/25/2020,14:00,88.8888,246.9138,158.0246,9.23,0

03/25/2020,15:00,85.2778,236.8827,151.6049,9.48,0

03/25/2020,16:00,69.1667,192.1296,122.9629,9.08,0

03/25/2020,17:00,48.8888,135.8025,86.9136,7.7,0

03/25/2020,18:00,11.6667,32.4074,20.7408,6.28,0

03/25/2020,19:00,0.0,0.0,0.0,4.83,0

03/25/2020,20:00,0.0,0.0,0.0,4.23,0

03/25/2020,21:00,0.0,0.0,0.0,3.87,0

03/25/2020,22:00,0.0,0.0,0.0,3.42,0

03/25/2020,23:00,0.0,0.0,0.0,1.88,0

03/26/2020,00:00,0.0,0.0,0.0,-0.32,0

03/26/2020,01:00,0.0,0.0,0.0,0.5,0

03/26/2020,02:00,0.0,0.0,0.0,-1.02,0

03/26/2020,03:00,0.0,0.0,0.0,-2.37,0

03/26/2020,04:00,0.0,0.0,0.0,-2.7,0

03/26/2020,05:00,0.0,0.0,0.0,-2.45,0

03/26/2020,06:00,16.6666,46.2963,29.6297,0.25,0

03/26/2020,07:00,60.0,166.6667,106.6666,2.0,0

03/26/2020,08:00,80.8333,224.5368,143.7036,3.05,0

03/26/2020,09:00,86.6666,240.7409,154.0741,4.72,0

03/26/2020,10:00,99.7222,277.0062,177.2839,5.82,0

03/26/2020,11:00,115.8333,321.7592,205.9259,7.05,0

03/26/2020,12:00,138.6111,385.0308,246.4198,7.93,0

03/26/2020,13:00,138.6112,385.0308,246.4199,8.52,0

03/26/2020,14:00,131.6668,365.7408,234.0741,9.27,0

03/26/2020,15:00,120.8334,335.6482,214.8149,9.62,0

03/26/2020,16:00,103.3333,287.03700000000003,183.7037,9.53,0

03/26/2020,17:00,73.6111,204.4753,130.8642,9.25,0

03/26/2020,18:00,19.1667,53.2407,34.0741,8.37,0

03/26/2020,19:00,0.0,0.0,0.0,7.68,0

03/26/2020,20:00,0.0,0.0,0.0,7.12,0

03/26/2020,21:00,0.0,0.0,0.0,6.72,0

03/26/2020,22:00,0.0,0.0,0.0,6.1,0

03/26/2020,23:00,0.0,0.0,0.0,3.58,0

03/27/2020,00:00,0.0,0.0,0.0,2.97,0

03/27/2020,01:00,0.0,0.0,0.0,2.08,0

03/27/2020,02:00,0.0,0.0,0.0,3.87,0

03/27/2020,03:00,0.0,0.0,0.0,2.33,0

03/27/2020,04:00,0.0,0.0,0.0,0.92,0

03/27/2020,05:00,0.0,0.0,0.0,-0.9,0

03/27/2020,06:00,22.7777,63.2716,40.4937,-0.97,0

03/27/2020,07:00,87.2223,242.2839,155.0618,1.58,0

03/27/2020,08:00,129.4445,359.5679,230.1235,4.37,0

03/27/2020,09:00,155.0,430.5556,275.5556,7.25,0

03/27/2020,10:00,171.3889,476.0802,304.6914,10.95,0

03/27/2020,11:00,180.8334,502.3146,321.4816,13.7,0

03/27/2020,12:00,174.9999,486.111,311.1111,15.08,0

03/27/2020,13:00,166.6667,462.963,296.2963,16.0,0

03/27/2020,14:00,155.8334,432.8705,277.0371,16.53,0

03/27/2020,15:00,144.1666,400.4628,256.2962,16.78,0

03/27/2020,16:00,121.6667,337.963,216.2963,16.48,0

03/27/2020,17:00,80.0001,222.2223,142.2222,15.47,0

03/27/2020,18:00,16.9445,47.0679,30.1234,13.75,0

03/27/2020,19:00,0.0,0.0,0.0,12.22,0

03/27/2020,20:00,0.0,0.0,0.0,9.32,0

03/27/2020,21:00,0.0,0.0,0.0,6.43,0

03/27/2020,22:00,0.0,0.0,0.0,5.62,0

03/27/2020,23:00,0.0,0.0,0.0,4.28,0

03/28/2020,00:00,0.0,0.0,0.0,2.47,0

03/28/2020,01:00,0.0,0.0,0.0,1.82,0

03/28/2020,02:00,0.0,0.0,0.0,2.05,0

03/28/2020,03:00,0.0,0.0,0.0,0.3,0

03/28/2020,04:00,0.0,0.0,0.0,-0.32,0

03/28/2020,05:00,0.0,0.0,0.0,-1.02,0

03/28/2020,06:00,22.2222,61.7283,39.5061,-0.63,0

03/28/2020,07:00,75.5554,209.8766,134.321,1.67,0

03/28/2020,08:00,102.2222,283.9506,181.7284,5.38,0

03/28/2020,09:00,116.9445,324.8457,207.9012,7.27,0

03/28/2020,10:00,127.2222,353.3952,226.1729,9.38,0

03/28/2020,11:00,137.7777,382.716,244.9383,11.32,0

03/28/2020,12:00,142.5,395.8332,253.3333,12.73,0

03/28/2020,13:00,130.2777,361.8828,231.6048,13.47,0

03/28/2020,14:00,114.7222,318.6728,203.9506,13.13,0

03/28/2020,15:00,103.0556,286.2654,183.2099,12.83,0

03/28/2020,16:00,93.0555,258.4878,165.43200000000002,12.38,0

03/28/2020,17:00,65.0,180.5555,115.5555,11.82,0

03/28/2020,18:00,14.7223,40.895,26.1727,10.65,0

03/28/2020,19:00,0.0,0.0,0.0,9.02,0

03/28/2020,20:00,0.0,0.0,0.0,7.68,0

03/28/2020,21:00,0.0,0.0,0.0,6.25,0

03/28/2020,22:00,0.0,0.0,0.0,5.75,0

03/28/2020,23:00,0.0,0.0,0.0,4.85,0

03/29/2020,00:00,0.0,0.0,0.0,4.0,0

03/29/2020,01:00,0.0,0.0,0.0,3.77,0

03/29/2020,02:00,0.0,0.0,0.0,3.82,0

03/29/2020,03:00,0.0,0.0,0.0,3.9,0

03/29/2020,04:00,0.0,0.0,0.0,3.88,0

03/29/2020,05:00,0.0,0.0,0.0,3.67,0

03/29/2020,06:00,0.5556,1.5432,0.9877,3.82,0

03/29/2020,07:00,33.8889,94.1358,60.2469,3.53,0

03/29/2020,08:00,199.4444,554.0125,354.5679,3.72,0

03/29/2020,09:00,151.6667,421.2963,269.6296,3.82,0

03/29/2020,10:00,240.0,666.6665,426.6667,4.15,0

03/29/2020,11:00,287.4999,798.6112,511.1112,4.77,0

03/29/2020,12:00,226.1111,628.0864,401.9752,3.63,0

03/29/2020,13:00,284.9999,791.6668,506.6666,4.2,0

03/29/2020,14:00,227.2222,631.1728,403.9506,3.95,0

03/29/2020,15:00,162.2223,450.6172,288.3951,3.38,0

03/29/2020,16:00,127.4999,354.1667,226.6667,3.28,0

03/29/2020,17:00,31.1111,86.4198,55.3086,2.52,0

03/29/2020,18:00,6.9444,19.2901,12.3456,2.43,0

03/29/2020,19:00,0.0,0.0,0.0,2.03,0

03/29/2020,20:00,0.0,0.0,0.0,1.45,0

03/29/2020,21:00,0.0,0.0,0.0,0.65,0

03/29/2020,22:00,0.0,0.0,0.0,-0.15,0

03/29/2020,23:00,0.0,0.0,0.0,-1.83,0

03/30/2020,00:00,0.0,0.0,0.0,-3.23,0

03/30/2020,01:00,0.0,0.0,0.0,-3.95,0

03/30/2020,02:00,0.0,0.0,0.0,-5.05,0

03/30/2020,03:00,0.0,0.0,0.0,-5.35,0

03/30/2020,04:00,0.0,0.0,0.0,-7.05,0

03/30/2020,05:00,0.0,0.0,0.0,-7.08,0

03/30/2020,06:00,19.4446,54.0124,34.568000000000005,-5.78,0

03/30/2020,07:00,46.1111,128.0864,81.9753,-2.75,0

03/30/2020,08:00,195.8333,543.9815,348.1481,-0.9,0

03/30/2020,09:00,131.1112,364.1975,233.0863,1.6,0

03/30/2020,10:00,386.3889,1073.3024,686.9136,2.88,0

03/30/2020,11:00,398.8888,1108.0247,709.1359,3.57,0

03/30/2020,12:00,327.5,909.7222,582.2223,3.83,0

03/30/2020,13:00,263.8888,733.0247,469.1359,2.38,0

03/30/2020,14:00,171.9444,477.6234,305.67900000000003,3.02,0

03/30/2020,15:00,121.1111,336.4198,215.3086,2.85,0

03/30/2020,16:00,44.7222,124.2284,79.5062,3.18,0

03/30/2020,17:00,12.7778,35.4938,22.715999999999998,2.88,0

03/30/2020,18:00,0.2778,0.7716,0.4938,2.85,0

03/30/2020,19:00,0.0,0.0,0.0,2.73,0

03/30/2020,20:00,0.0,0.0,0.0,2.73,0

03/30/2020,21:00,0.0,0.0,0.0,1.82,0

03/30/2020,22:00,0.0,0.0,0.0,0.43,0

03/30/2020,23:00,0.0,0.0,0.0,-0.98,0

03/31/2020,00:00,0.0,0.0,0.0,0.07,0

03/31/2020,01:00,0.0,0.0,0.0,0.35,0

03/31/2020,02:00,0.0,0.0,0.0,0.3,0

03/31/2020,03:00,0.0,0.0,0.0,-1.33,0

03/31/2020,04:00,0.0,0.0,0.0,-2.65,0

03/31/2020,05:00,0.0,0.0,0.0,-3.75,0

03/31/2020,06:00,18.8889,52.4691,33.5802,-2.55,0

03/31/2020,07:00,96.6667,268.5186,171.8519,-1.62,0

03/31/2020,08:00,187.7777,521.605,333.827,-0.52,0

03/31/2020,09:00,168.0556,466.8208,298.7653,1.57,0

03/31/2020,10:00,116.3889,323.3025,206.9136,4.22,0

03/31/2020,11:00,218.8889,608.0247,389.1358,4.75,0

03/31/2020,12:00,308.3333,856.4815,548.1482,5.32,0

03/31/2020,13:00,243.6112,676.6976,433.0865,5.97,0

03/31/2020,14:00,247.7778,688.2716,440.4938,6.38,0

03/31/2020,15:00,170.8334,474.537,303.7037,6.83,0

03/31/2020,16:00,99.4444,276.2345,176.7901,6.53,0

03/31/2020,17:00,77.7777,216.0494,138.2715,6.4,0

03/31/2020,18:00,20.8333,57.8703,37.0371,4.93,0

03/31/2020,19:00,0.0,0.0,0.0,2.47,0

03/31/2020,20:00,0.0,0.0,0.0,0.67,0

03/31/2020,21:00,0.0,0.0,0.0,-1.07,0

03/31/2020,22:00,0.0,0.0,0.0,-1.65,0

03/31/2020,23:00,0.0,0.0,0.0,-2.27,0

04/01/2020,00:00,0.0,0.0,0.0,-2.88,0

04/01/2020,01:00,0.0,0.0,0.0,-3.8,0

04/01/2020,02:00,0.0,0.0,0.0,-4.58,0

04/01/2020,03:00,0.0,0.0,0.0,-4.9,0

04/01/2020,04:00,0.0,0.0,0.0,-5.8,0

04/01/2020,05:00,0.2778,0.7716,0.4938,-6.12,0

04/01/2020,06:00,22.7777,63.2716,40.4938,-4.85,0

04/01/2020,07:00,49.1667,136.5741,87.4074,-1.18,0

04/01/2020,08:00,64.4445,179.0124,114.5679,1.98,0

04/01/2020,09:00,76.3888,212.1912,135.8024,4.12,0

04/01/2020,10:00,84.7222,235.3395,150.6173,5.3,0

04/01/2020,11:00,90.8334,252.315,161.4814,6.7,0

04/01/2020,12:00,91.389,253.8582,162.4692,7.85,0

04/01/2020,13:00,93.8889,260.8026,166.9135,8.92,0

04/01/2020,14:00,94.4444,262.3458,167.90099999999998,9.33,0

04/01/2020,15:00,90.5556,251.5433,160.9876,9.77,0

04/01/2020,16:00,72.4999,201.3888,128.8889,9.73,0

04/01/2020,17:00,54.1667,150.463,96.2963,9.2,0

04/01/2020,18:00,20.0001,55.5555,35.5555,7.35,0

04/01/2020,19:00,0.0,0.0,0.0,6.25,0

04/01/2020,20:00,0.0,0.0,0.0,3.08,0

04/01/2020,21:00,0.0,0.0,0.0,0.08,0

04/01/2020,22:00,0.0,0.0,0.0,-0.7,0

04/01/2020,23:00,0.0,0.0,0.0,-1.7,0

04/02/2020,00:00,0.0,0.0,0.0,-2.22,0

04/02/2020,01:00,0.0,0.0,0.0,-2.92,0

04/02/2020,02:00,0.0,0.0,0.0,-3.5,0

04/02/2020,03:00,0.0,0.0,0.0,-3.55,0

04/02/2020,04:00,0.0,0.0,0.0,-4.28,0

04/02/2020,05:00,0.2778,0.7716,0.4938,-4.07,0

04/02/2020,06:00,42.7778,118.8272,76.0494,-2.75,0

04/02/2020,07:00,138.0556,383.4877,245.43200000000002,0.02,0

04/02/2020,08:00,167.5001,465.2777,297.7778,2.32,0

04/02/2020,09:00,209.1667,581.0185,371.8517,6.68,0

04/02/2020,10:00,289.1667,803.2408,514.0741,8.1,0

04/02/2020,11:00,281.1111,780.8642,499.7532,7.95,0

04/02/2020,12:00,344.1666,956.0186,611.8518,9.3,0

04/02/2020,13:00,280.2777,778.5495,498.2715,9.28,0

04/02/2020,14:00,190.5556,529.3209,338.7655,10.25,0

04/02/2020,15:00,151.6668,421.2964,269.6296,10.83,0

04/02/2020,16:00,120.2777,334.105,213.8272,10.15,0

04/02/2020,17:00,87.2222,242.2839,155.0617,9.18,0

04/02/2020,18:00,30.2779,84.1049,53.8272,7.67,0

04/02/2020,19:00,0.0,0.0,0.0,5.45,0

04/02/2020,20:00,0.0,0.0,0.0,4.77,0

04/02/2020,21:00,0.0,0.0,0.0,4.78,0

04/02/2020,22:00,0.0,0.0,0.0,5.27,0

04/02/2020,23:00,0.0,0.0,0.0,4.83,0

04/03/2020,00:00,0.0,0.0,0.0,6.52,0

04/03/2020,01:00,0.0,0.0,0.0,6.37,0

04/03/2020,02:00,0.0,0.0,0.0,6.18,0

04/03/2020,03:00,0.0,0.0,0.0,5.75,0

04/03/2020,04:00,0.0,0.0,0.0,5.82,0

04/03/2020,05:00,0.0,0.0,0.0,5.73,0

04/03/2020,06:00,0.5556,1.5432,0.9876,5.73,0

04/03/2020,07:00,21.1111,58.6421,37.5309,5.63,0

04/03/2020,08:00,25.5556,70.9878,45.431999999999995,5.25,0

04/03/2020,09:00,77.2223,214.5062,137.2841,5.08,0

04/03/2020,10:00,268.3334,745.3702,477.037,6.67,0

04/03/2020,11:00,335.2777,931.3272,596.0493,7.93,0

04/03/2020,12:00,344.4444,956.7902,612.3457,9.03,0

04/03/2020,13:00,345.5556,959.8764,614.321,9.63,0

04/03/2020,14:00,211.1111,586.4197,375.3086,9.77,0

04/03/2020,15:00,58.6112,162.8087,104.1975,8.98,0

04/03/2020,16:00,91.9445,255.4013,163.4567,8.68,0

04/03/2020,17:00,73.3333,203.7037,130.3704,8.53,0

04/03/2020,18:00,5.0,13.8889,8.8888,8.08,0

04/03/2020,19:00,0.0,0.0,0.0,7.92,0

04/03/2020,20:00,0.0,0.0,0.0,7.18,0

04/03/2020,21:00,0.0,0.0,0.0,6.67,0

04/03/2020,22:00,0.0,0.0,0.0,5.92,0

04/03/2020,23:00,0.0,0.0,0.0,4.82,0

04/04/2020,00:00,0.0,0.0,0.0,2.98,0

04/04/2020,01:00,0.0,0.0,0.0,2.02,0

04/04/2020,02:00,0.0,0.0,0.0,-0.25,0

04/04/2020,03:00,0.0,0.0,0.0,-0.3,0

04/04/2020,04:00,0.0,0.0,0.0,0.55,0

04/04/2020,05:00,0.2778,0.7716,0.4938,-0.15,0

04/04/2020,06:00,33.611,93.3641,59.7531,-0.22,0

04/04/2020,07:00,72.5,201.3888,128.8889,3.13,0

04/04/2020,08:00,89.4444,248.4569,159.0123,5.9,0

04/04/2020,09:00,99.9999,277.7778,177.7779,7.35,0

04/04/2020,10:00,101.9445,283.17900000000003,181.2345,8.27,0

04/04/2020,11:00,107.7778,299.3826,191.6049,9.63,0

04/04/2020,12:00,126.389,351.0803,224.6915,10.47,0

04/04/2020,13:00,110.8333,307.8703,197.037,11.18,0

04/04/2020,14:00,98.0556,272.3766,174.321,11.87,0

04/04/2020,15:00,98.3333,273.1482,174.8147,11.95,0

04/04/2020,16:00,84.7222,235.3395,150.6172,12.05,0

04/04/2020,17:00,63.0555,175.1543,112.0987,11.52,0

04/04/2020,18:00,24.4444,67.9012,43.4569,9.35,0

04/04/2020,19:00,0.0,0.0,0.0,6.78,0

04/04/2020,20:00,0.0,0.0,0.0,7.07,0

04/04/2020,21:00,0.0,0.0,0.0,5.6,0

04/04/2020,22:00,0.0,0.0,0.0,4.95,0

04/04/2020,23:00,0.0,0.0,0.0,4.52,0

04/05/2020,00:00,0.0,0.0,0.0,3.23,0

04/05/2020,01:00,0.0,0.0,0.0,2.2,0

04/05/2020,02:00,0.0,0.0,0.0,0.58,0

04/05/2020,03:00,0.0,0.0,0.0,0.13,0

04/05/2020,04:00,0.0,0.0,0.0,-0.05,0

04/05/2020,05:00,0.8333,2.3148,1.4815,-1.13,0

04/05/2020,06:00,35.8335,99.537,63.7037,-0.03,0

04/05/2020,07:00,70.8333,196.7592,125.9259,4.45,0

04/05/2020,08:00,91.3889,253.8581,162.4692,8.15,0

04/05/2020,09:00,108.0556,300.1542,192.0988,10.67,0

04/05/2020,10:00,121.6667,337.9632,216.2963,12.97,0

04/05/2020,11:00,112.7778,313.2715,200.4938,14.53,0

04/05/2020,12:00,109.4444,304.0122,194.5679,15.47,0

04/05/2020,13:00,125.2777,347.994,222.7161,16.07,0

04/05/2020,14:00,125.8332,349.5372,223.7036,16.65,0

04/05/2020,15:00,114.7222,318.6729,203.9506,16.48,0

04/05/2020,16:00,92.2222,256.1729,163.9507,16.17,0

04/05/2020,17:00,66.3889,184.4136,118.0247,15.47,0

04/05/2020,18:00,25.8333,71.7592,45.9259,14.02,0

04/05/2020,19:00,0.0,0.0,0.0,12.53,0

04/05/2020,20:00,0.0,0.0,0.0,10.82,0

04/05/2020,21:00,0.0,0.0,0.0,10.55,0

04/05/2020,22:00,0.0,0.0,0.0,10.1,0

04/05/2020,23:00,0.0,0.0,0.0,8.77,0

04/06/2020,00:00,0.0,0.0,0.0,7.78,0

04/06/2020,01:00,0.0,0.0,0.0,7.75,0

04/06/2020,02:00,0.0,0.0,0.0,6.28,0

04/06/2020,03:00,0.0,0.0,0.0,5.83,0

04/06/2020,04:00,0.0,0.0,0.0,3.4,0

04/06/2020,05:00,1.3889,3.858,2.4691,4.13,0

04/06/2020,06:00,29.7222,82.5617,52.8394,6.47,0

04/06/2020,07:00,54.1667,150.463,96.2964,9.58,0

04/06/2020,08:00,72.2221,200.6172,128.3951,12.17,0

04/06/2020,09:00,85.5555,237.6544,152.0987,14.78,0

04/06/2020,10:00,91.389,253.8582,162.4692,16.22,0

04/06/2020,11:00,95.8335,266.2038,170.3703,17.9,0

04/06/2020,12:00,99.7224,277.0062,177.2838,19.75,0

04/06/2020,13:00,101.3887,281.6358,180.2471,21.02,0

04/06/2020,14:00,91.1111,253.0866,161.9752,22.1,0

04/06/2020,15:00,85.5557,237.6546,152.0988,22.05,0

04/06/2020,16:00,77.7777,216.0492,138.2716,21.92,0

04/06/2020,17:00,60.0,166.6667,106.6667,21.25,0

04/06/2020,18:00,26.3889,73.3024,46.9135,17.7,0

04/06/2020,19:00,0.0,0.0,0.0,13.03,0

04/06/2020,20:00,0.0,0.0,0.0,12.48,0

04/06/2020,21:00,0.0,0.0,0.0,11.87,0

04/06/2020,22:00,0.0,0.0,0.0,9.77,0

04/06/2020,23:00,0.0,0.0,0.0,9.32,0

04/07/2020,00:00,0.0,0.0,0.0,8.53,0

04/07/2020,01:00,0.0,0.0,0.0,6.08,0

04/07/2020,02:00,0.0,0.0,0.0,6.17,0

04/07/2020,03:00,0.0,0.0,0.0,5.75,0

04/07/2020,04:00,0.0,0.0,0.0,4.37,0

04/07/2020,05:00,1.9445,5.4012,3.4568,4.08,0

04/07/2020,06:00,53.6112,148.9198,95.3087,5.03,0

04/07/2020,07:00,87.2221,242.28400000000002,155.0616,7.63,0

04/07/2020,08:00,136.1112,378.0864,241.9753,9.55,0

04/07/2020,09:00,276.3889,767.747,491.358,12.62,0

04/07/2020,10:00,434.1667,1206.0186,771.8519,14.27,0

04/07/2020,11:00,422.5001,1173.6112,751.1111,15.3,0

04/07/2020,12:00,225.0001,625.0,400.0001,16.68,0

04/07/2020,13:00,135.5556,376.5432,240.9877,18.02,0

04/07/2020,14:00,142.2222,395.0616,252.8395,19.02,0

04/07/2020,15:00,139.7222,388.1173,248.3949,19.4,0

04/07/2020,16:00,99.1666,275.46299999999997,176.2962,19.35,0

04/07/2020,17:00,95.2777,264.6606,169.3827,18.57,0

04/07/2020,18:00,37.4999,104.1666,66.6666,16.58,0

04/07/2020,19:00,0.0,0.0,0.0,15.67,0

04/07/2020,20:00,0.0,0.0,0.0,13.28,0

04/07/2020,21:00,0.0,0.0,0.0,10.78,0

04/07/2020,22:00,0.0,0.0,0.0,9.58,0

04/07/2020,23:00,0.0,0.0,0.0,7.67,0

04/08/2020,00:00,0.0,0.0,0.0,7.48,0

04/08/2020,01:00,0.0,0.0,0.0,6.65,0

04/08/2020,02:00,0.0,0.0,0.0,5.55,0

04/08/2020,03:00,0.0,0.0,0.0,4.48,0

04/08/2020,04:00,0.0,0.0,0.0,4.57,0

04/08/2020,05:00,2.5,6.9444,4.4445,3.4,0

04/08/2020,06:00,43.6112,121.14200000000001,77.5309,6.25,0

04/08/2020,07:00,83.3333,231.4815,148.148,10.95,0

04/08/2020,08:00,106.3889,295.5246,189.1358,13.87,0

04/08/2020,09:00,123.6111,343.3643,219.7531,16.48,0

04/08/2020,10:00,132.2222,367.284,235.0617,19.07,0

04/08/2020,11:00,137.5001,381.9444,244.4444,20.92,0

04/08/2020,12:00,144.7221,402.006,257.2839,21.38,0

04/08/2020,13:00,135.2778,375.7716,240.4938,21.63,0

04/08/2020,14:00,125.2778,347.994,222.71599999999998,21.85,0

04/08/2020,15:00,115.2777,320.216,204.9383,22.18,0

04/08/2020,16:00,100.2778,278.5494,178.2716,22.52,0

04/08/2020,17:00,75.5556,209.8765,134.321,20.77,0

04/08/2020,18:00,31.3889,87.1914,55.8025,15.93,0

04/08/2020,19:00,0.2778,0.7716,0.4938,11.8,0

04/08/2020,20:00,0.0,0.0,0.0,9.82,0

04/08/2020,21:00,0.0,0.0,0.0,9.03,0

04/08/2020,22:00,0.0,0.0,0.0,7.48,0

04/08/2020,23:00,0.0,0.0,0.0,6.82,0

04/09/2020,00:00,0.0,0.0,0.0,6.03,0

04/09/2020,01:00,0.0,0.0,0.0,5.2,0

04/09/2020,02:00,0.0,0.0,0.0,3.98,0

04/09/2020,03:00,0.0,0.0,0.0,3.62,0

04/09/2020,04:00,0.0,0.0,0.0,3.5,0

04/09/2020,05:00,2.5,6.9444,4.4445,2.63,0

04/09/2020,06:00,51.6666,143.5185,91.852,4.47,0

04/09/2020,07:00,136.9444,380.4013,243.4569,7.68,0

04/09/2020,08:00,225.5556,626.5432,400.9877,9.73,0

04/09/2020,09:00,188.3333,523.1481,334.8148,13.43,0

04/09/2020,10:00,173.6111,482.25300000000004,308.6421,15.73,0

04/09/2020,11:00,194.4445,540.1233,345.67900000000003,16.42,0

04/09/2020,12:00,182.7777,507.716,324.9383,17.07,0

04/09/2020,13:00,225.5556,626.5432,400.9876,17.58,0

04/09/2020,14:00,124.1668,344.9073,220.7407,18.05,0

04/09/2020,15:00,98.611,273.9198,175.3087,18.72,0

04/09/2020,16:00,76.3889,212.1913,135.8024,18.5,0

04/09/2020,17:00,53.3334,148.1482,94.8148,18.02,0

04/09/2020,18:00,27.2223,75.6173,48.3951,16.97,0

04/09/2020,19:00,0.2778,0.7716,0.4938,13.18,0

04/09/2020,20:00,0.0,0.0,0.0,10.0,0

04/09/2020,21:00,0.0,0.0,0.0,11.03,0

04/09/2020,22:00,0.0,0.0,0.0,7.6,0

